,Acid mine drainage 3300038494,Lab enriched acid 3300038413,Acid mine drainage 3300008567,Acid mine drainage 3300030091,Hydrotherm Fe rich 3300023310,Metatransc of lab 3300046014,Metatransc of lab 3300055056,Freshwater sediment microbial 3300010391,Freshwater sediment microbial 3300031898,Freshwater microbial communitie 3300024300,Metatransc of lab 3300055061,Hydrotherm Fe rich 3300023368,Acid mine drainage 3300038487,Freshwater sediment microbial 3300031593,Acid mine drainage 3300030082,Freshwater sediment microbial 3300031604,Freshwater sediment microbial 3300021518,Acid mine drainage 3300030398,Acid mine drainage 3300030242,Hydrotherm Fe rich 3300023439,Freshwater microbial communitie 3300024333,Lab enriched sediment 3300039027,Acid mine drainage 3300039205,Freshwater microbial communitie 3300043827,Lab enriched acid 3300038471,Acid mine drainage 3300030335,Freshwater microbial communitie 3300028737,Lab enriched acid 3300038411,Freshwater sediment microbial 3300031877,Acid mine drainage 3300038731,Acid mine drainage 3300038979,Hydrotherm Fe rich 3300023548,Metatransc of freshwater 3300061576,Acid mine drainage 3300038486,Freshwater sediment microbial 3300031587,Acid Mine Drainage 3300005360,Acid mine drainage 3300008723,Acid mine drainage 3300038493,Freshwater sediment microbial 3300036045,Metatransc of lab 3300046013,Acid mine drainage 3300038729,Acid mine drainage 3300030413,Lab enriched acid 3300038412,Freshwater sediment microbial 3300031806,Metatransc of lab 3300055057,Hydrotherm Fe rich 3300023440,Lab enriched sediment 3300039028,Acid mine drainage 3300008566,Freshwater microbial communitie 3300024341,Freshwater sediment microbial 3300021517,Metatransc of lab 3300055062,Hydrotherm Fe rich 3300023442,Freshwater sediment microbial 3300036046,Hydrotherm Fe rich 3300023313,Acid mine drainage 3300039211,Acid mine drainage 3300008721,Pink biofilm microbial 3300003104,Acid mine drainage 3300038681,Acid mine drainage 3300030228,Metatransc of lab 3300055069,Acid Mine Drainage 2010484004,Hydrotherm Fe rich 3300023307,Freshwater sediment microbial 3300031876,Freshwater microbial communitie 3300023177,Biofilm microbial communitie 3300021476,Acid Mine Drainage 3300003083,Hydrotherm Fe rich 3300023444
"M00023 | Tryptophan biosynthesis, chorismate => tryptophan",Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete
"M00024 | Phenylalanine biosynthesis, chorismate => phenylalanine",Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete
"M00025 | Tyrosine biosynthesis, chorismate => tyrosine",Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete
"M00026 | Histidine biosynthesis, PRPP => histidine",Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,1 block missing,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,1 block missing,1 block missing,Incomplete,1 block missing,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,1 block missing
M00027 | GABA (gamma-Aminobutyrate) shunt,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete
"M00028 | Ornithine biosynthesis, glutamate => ornithine",Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete
M00029 | Urea cycle,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Complete,Complete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Complete,Complete,Incomplete,Incomplete,1 block missing,Complete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Complete,1 block missing,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,1 block missing,Complete,Incomplete,1 block missing,Incomplete,Incomplete,Complete,Complete,Incomplete,1 block missing,1 block missing,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Complete,1 block missing,Incomplete,Complete
"M00030 | Lysine biosynthesis, AAA pathway, 2-oxoglutarate => 2-aminoadipate => lysine",Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete
"M00031 | Lysine biosynthesis, mediated by LysW, 2-aminoadipate => lysine",Complete,Complete,Incomplete,Complete,1 block missing,Incomplete,Incomplete,Complete,Complete,Complete,Incomplete,Complete,Complete,Complete,Complete,Complete,Complete,Complete,Complete,Complete,Complete,Incomplete,Complete,Complete,Complete,Complete,Complete,Complete,Complete,Complete,Complete,Complete,Complete,Complete,Complete,Complete,Incomplete,Complete,Complete,Incomplete,Complete,Complete,Complete,Complete,Incomplete,Complete,Incomplete,Incomplete,Complete,Complete,Incomplete,Complete,Complete,Complete,Complete,Incomplete,Complete,Complete,Complete,Incomplete,Incomplete,Incomplete,Complete,Complete,Complete,Incomplete,Complete
"M00032 | Lysine degradation, lysine => saccharopine => acetoacetyl-CoA",Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete
"M00033 | Ectoine biosynthesis, aspartate => ectoine",Complete,Complete,Incomplete,Complete,1 block missing,Incomplete,Incomplete,1 block missing,Incomplete,1 block missing,Incomplete,1 block missing,Complete,1 block missing,Complete,Incomplete,1 block missing,Complete,Complete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Complete,Complete,Incomplete,1 block missing,1 block missing,Complete,Complete,Complete,Incomplete,Complete,Incomplete,Complete,Complete,Complete,1 block missing,Incomplete,Complete,Complete,Complete,1 block missing,Incomplete,Complete,Complete,Complete,Incomplete,1 block missing,Incomplete,1 block missing,1 block missing,Incomplete,Complete,Complete,Complete,Complete,Complete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Complete,Complete
M00034 | Methionine salvage pathway,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete
M00035 | Methionine degradation,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete
"M00036 | Leucine degradation, leucine => acetoacetate + acetyl-CoA",Incomplete,Complete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Complete,1 block missing,1 block missing,Incomplete,Complete,Incomplete,Complete,Incomplete,1 block missing,1 block missing,Incomplete,Incomplete,1 block missing,Complete,Incomplete,Incomplete,1 block missing,1 block missing,Incomplete,1 block missing,Complete,1 block missing,Incomplete,Incomplete,Complete,1 block missing,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,1 block missing,Complete,Incomplete,Complete,1 block missing,Incomplete,1 block missing,1 block missing,Incomplete,Complete,1 block missing,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,1 block missing,Complete,Incomplete,Complete
"M00037 | Melatonin biosynthesis, tryptophan => serotonin => melatonin",Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete
"M00038 | Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate",Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete
"M00039 | Monolignol biosynthesis, phenylalanine/tyrosine => monolignol",Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete
"M00040 | Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine",Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete
"M00042 | Catecholamine biosynthesis, tyrosine => dopamine => noradrenaline => adrenaline",Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete
"M00043 | Thyroid hormone biosynthesis, tyrosine => triiodothyronine/thyroxine",1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing,1 block missing
"M00044 | Tyrosine degradation, tyrosine => homogentisate",Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete
"M00045 | Histidine degradation, histidine => N-formiminoglutamate => glutamate",Incomplete,Complete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Complete,Incomplete,Complete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,1 block missing,Complete,1 block missing,Incomplete,Complete,Complete,Incomplete,Complete,Complete,Incomplete,Incomplete,Incomplete,Complete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,1 block missing,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Complete,Complete,Incomplete,Complete,Complete,Incomplete,Complete,Complete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Complete,Incomplete,Complete
"M00046 | Pyrimidine degradation, uracil => beta-alanine, thymine => 3-aminoisobutanoate",Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,1 block missing,Incomplete,Complete,Incomplete,1 block missing,Incomplete,1 block missing,1 block missing,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,1 block missing,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Complete
M00047 | Creatine pathway,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,1 block missing,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,1 block missing,Complete,Incomplete,1 block missing,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,1 block missing,Complete,Incomplete,Complete,Complete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Complete,1 block missing,Incomplete,Incomplete
"M00048 | Inosine monophosphate biosynthesis, PRPP + glutamine => IMP",Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete
"M00049 | Adenine ribonucleotide biosynthesis, IMP => ADP,ATP",Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete
"M00050 | Guanine ribonucleotide biosynthesis IMP => GDP,GTP",Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete
"M00051 | Uridine monophosphate biosynthesis, glutamine (+ PRPP) => UMP",Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,1 block missing,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Complete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Complete,Incomplete,Incomplete,Incomplete
"M00052 | Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP",Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,1 block missing,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete
"M00053 | Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP",Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete,Incomplete
