Figure,Module_ID,Module_name,Biogeochemical_cycle,Relation_to_iron,Table_S8_biomarker_KOs,Reason_for_inclusion,Sample_or_MAG,Original_status,Displayed_visual_class,Color_hex,Panel,Row_order,Column_order,Source_file,Selection_script,Selection_rule
S38,M00121,"Heme biosynthesis, plants and bacteria, glutamate -> heme",Iron,Iron/heme-related module,None,Directly represents the requested iron theme in the packaged KEGG/KEMET module catalogue.,TIA.P2.R,1 block missing,1 block missing,#1565C0,P001,16,8,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00121,"Heme biosynthesis, plants and bacteria, glutamate -> heme",Iron,Iron/heme-related module,None,Directly represents the requested iron theme in the packaged KEGG/KEMET module catalogue.,TI.P1.D,Complete,Complete,#2E7D32,P001,16,9,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00121,"Heme biosynthesis, plants and bacteria, glutamate -> heme",Iron,Iron/heme-related module,None,Directly represents the requested iron theme in the packaged KEGG/KEMET module catalogue.,TI.P1.R,Complete,Complete,#2E7D32,P001,16,10,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00121,"Heme biosynthesis, plants and bacteria, glutamate -> heme",Iron,Iron/heme-related module,None,Directly represents the requested iron theme in the packaged KEGG/KEMET module catalogue.,TI.P2.D,1 block missing,1 block missing,#1565C0,P001,16,11,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00121,"Heme biosynthesis, plants and bacteria, glutamate -> heme",Iron,Iron/heme-related module,None,Directly represents the requested iron theme in the packaged KEGG/KEMET module catalogue.,TI.P2.R,Complete,Complete,#2E7D32,P001,16,12,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00121,"Heme biosynthesis, plants and bacteria, glutamate -> heme",Iron,Iron/heme-related module,None,Directly represents the requested iron theme in the packaged KEGG/KEMET module catalogue.,TI.P3.D,Complete,Complete,#2E7D32,P001,16,13,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00121,"Heme biosynthesis, plants and bacteria, glutamate -> heme",Iron,Iron/heme-related module,None,Directly represents the requested iron theme in the packaged KEGG/KEMET module catalogue.,TI.P3.R,Complete,Complete,#2E7D32,P001,16,14,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00121,"Heme biosynthesis, plants and bacteria, glutamate -> heme",Iron,Iron/heme-related module,None,Directly represents the requested iron theme in the packaged KEGG/KEMET module catalogue.,TI.P4.D,1 block missing,1 block missing,#1565C0,P001,16,15,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00121,"Heme biosynthesis, plants and bacteria, glutamate -> heme",Iron,Iron/heme-related module,None,Directly represents the requested iron theme in the packaged KEGG/KEMET module catalogue.,TI.P4.R,Complete,Complete,#2E7D32,P001,16,16,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00121,"Heme biosynthesis, plants and bacteria, glutamate -> heme",Iron,Iron/heme-related module,None,Directly represents the requested iron theme in the packaged KEGG/KEMET module catalogue.,VI.P1.D,1 block missing,1 block missing,#1565C0,P001,16,17,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00121,"Heme biosynthesis, plants and bacteria, glutamate -> heme",Iron,Iron/heme-related module,None,Directly represents the requested iron theme in the packaged KEGG/KEMET module catalogue.,VI.P1.R,1 block missing,1 block missing,#1565C0,P001,16,18,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00121,"Heme biosynthesis, plants and bacteria, glutamate -> heme",Iron,Iron/heme-related module,None,Directly represents the requested iron theme in the packaged KEGG/KEMET module catalogue.,VI.P2.D,1 block missing,1 block missing,#1565C0,P001,16,19,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00121,"Heme biosynthesis, plants and bacteria, glutamate -> heme",Iron,Iron/heme-related module,None,Directly represents the requested iron theme in the packaged KEGG/KEMET module catalogue.,VI.P2.R,1 block missing,1 block missing,#1565C0,P001,16,20,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00144,"NADH:quinone oxidoreductase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K00338; K00340,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,AM.P1.D,Complete,Complete,#2E7D32,P001,17,1,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00144,"NADH:quinone oxidoreductase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K00338; K00340,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,AM.P1.R,Complete,Complete,#2E7D32,P001,17,2,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00144,"NADH:quinone oxidoreductase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K00338; K00340,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,AM.P2.D,1 block missing,1 block missing,#1565C0,P001,17,3,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00144,"NADH:quinone oxidoreductase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K00338; K00340,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,AM.P2.R,1 block missing,1 block missing,#1565C0,P001,17,4,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00144,"NADH:quinone oxidoreductase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K00338; K00340,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TIA.P1.D,Complete,Complete,#2E7D32,P001,17,5,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00144,"NADH:quinone oxidoreductase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K00338; K00340,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TIA.P1.R,1 block missing,1 block missing,#1565C0,P001,17,6,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00144,"NADH:quinone oxidoreductase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K00338; K00340,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TIA.P2.D,1 block missing,1 block missing,#1565C0,P001,17,7,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00144,"NADH:quinone oxidoreductase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K00338; K00340,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TIA.P2.R,1 block missing,1 block missing,#1565C0,P001,17,8,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00144,"NADH:quinone oxidoreductase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K00338; K00340,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P1.D,Complete,Complete,#2E7D32,P001,17,9,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00144,"NADH:quinone oxidoreductase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K00338; K00340,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P1.R,1 block missing,1 block missing,#1565C0,P001,17,10,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00144,"NADH:quinone oxidoreductase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K00338; K00340,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P2.D,Complete,Complete,#2E7D32,P001,17,11,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00144,"NADH:quinone oxidoreductase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K00338; K00340,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P2.R,Complete,Complete,#2E7D32,P001,17,12,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00144,"NADH:quinone oxidoreductase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K00338; K00340,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P3.D,1 block missing,1 block missing,#1565C0,P001,17,13,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00144,"NADH:quinone oxidoreductase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K00338; K00340,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P3.R,1 block missing,1 block missing,#1565C0,P001,17,14,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00144,"NADH:quinone oxidoreductase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K00338; K00340,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P4.D,Complete,Complete,#2E7D32,P001,17,15,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00144,"NADH:quinone oxidoreductase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K00338; K00340,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P4.R,Complete,Complete,#2E7D32,P001,17,16,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00144,"NADH:quinone oxidoreductase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K00338; K00340,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,VI.P1.D,1 block missing,1 block missing,#1565C0,P001,17,17,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00144,"NADH:quinone oxidoreductase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K00338; K00340,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,VI.P1.R,Complete,Complete,#2E7D32,P001,17,18,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00144,"NADH:quinone oxidoreductase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K00338; K00340,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,VI.P2.D,1 block missing,1 block missing,#1565C0,P001,17,19,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00144,"NADH:quinone oxidoreductase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K00338; K00340,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,VI.P2.R,Complete,Complete,#2E7D32,P001,17,20,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00151,Cytochrome bc1 complex respiratory unit,Iron,Direct Table S8 iron-biomarker intersection,K00410; K00411; K00412; K00413,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,AM.P1.D,Complete,Complete,#2E7D32,P001,18,1,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00151,Cytochrome bc1 complex respiratory unit,Iron,Direct Table S8 iron-biomarker intersection,K00410; K00411; K00412; K00413,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,AM.P1.R,Complete,Complete,#2E7D32,P001,18,2,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00151,Cytochrome bc1 complex respiratory unit,Iron,Direct Table S8 iron-biomarker intersection,K00410; K00411; K00412; K00413,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,AM.P2.D,1 block missing,1 block missing,#1565C0,P001,18,3,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00151,Cytochrome bc1 complex respiratory unit,Iron,Direct Table S8 iron-biomarker intersection,K00410; K00411; K00412; K00413,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,AM.P2.R,Complete,Complete,#2E7D32,P001,18,4,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00151,Cytochrome bc1 complex respiratory unit,Iron,Direct Table S8 iron-biomarker intersection,K00410; K00411; K00412; K00413,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TIA.P1.D,1 block missing,1 block missing,#1565C0,P001,18,5,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00151,Cytochrome bc1 complex respiratory unit,Iron,Direct Table S8 iron-biomarker intersection,K00410; K00411; K00412; K00413,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TIA.P1.R,Complete,Complete,#2E7D32,P001,18,6,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00151,Cytochrome bc1 complex respiratory unit,Iron,Direct Table S8 iron-biomarker intersection,K00410; K00411; K00412; K00413,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TIA.P2.D,1 block missing,1 block missing,#1565C0,P001,18,7,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00151,Cytochrome bc1 complex respiratory unit,Iron,Direct Table S8 iron-biomarker intersection,K00410; K00411; K00412; K00413,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TIA.P2.R,1 block missing,1 block missing,#1565C0,P001,18,8,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00151,Cytochrome bc1 complex respiratory unit,Iron,Direct Table S8 iron-biomarker intersection,K00410; K00411; K00412; K00413,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P1.D,Complete,Complete,#2E7D32,P001,18,9,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00151,Cytochrome bc1 complex respiratory unit,Iron,Direct Table S8 iron-biomarker intersection,K00410; K00411; K00412; K00413,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P1.R,1 block missing,1 block missing,#1565C0,P001,18,10,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00151,Cytochrome bc1 complex respiratory unit,Iron,Direct Table S8 iron-biomarker intersection,K00410; K00411; K00412; K00413,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P2.D,1 block missing,1 block missing,#1565C0,P001,18,11,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00151,Cytochrome bc1 complex respiratory unit,Iron,Direct Table S8 iron-biomarker intersection,K00410; K00411; K00412; K00413,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P2.R,1 block missing,1 block missing,#1565C0,P001,18,12,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00151,Cytochrome bc1 complex respiratory unit,Iron,Direct Table S8 iron-biomarker intersection,K00410; K00411; K00412; K00413,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P3.D,1 block missing,1 block missing,#1565C0,P001,18,13,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00151,Cytochrome bc1 complex respiratory unit,Iron,Direct Table S8 iron-biomarker intersection,K00410; K00411; K00412; K00413,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P3.R,1 block missing,1 block missing,#1565C0,P001,18,14,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00151,Cytochrome bc1 complex respiratory unit,Iron,Direct Table S8 iron-biomarker intersection,K00410; K00411; K00412; K00413,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P4.D,Complete,Complete,#2E7D32,P001,18,15,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00151,Cytochrome bc1 complex respiratory unit,Iron,Direct Table S8 iron-biomarker intersection,K00410; K00411; K00412; K00413,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P4.R,1 block missing,1 block missing,#1565C0,P001,18,16,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00151,Cytochrome bc1 complex respiratory unit,Iron,Direct Table S8 iron-biomarker intersection,K00410; K00411; K00412; K00413,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,VI.P1.D,1 block missing,1 block missing,#1565C0,P001,18,17,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00151,Cytochrome bc1 complex respiratory unit,Iron,Direct Table S8 iron-biomarker intersection,K00410; K00411; K00412; K00413,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,VI.P1.R,1 block missing,1 block missing,#1565C0,P001,18,18,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00151,Cytochrome bc1 complex respiratory unit,Iron,Direct Table S8 iron-biomarker intersection,K00410; K00411; K00412; K00413,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,VI.P2.D,1 block missing,1 block missing,#1565C0,P001,18,19,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00151,Cytochrome bc1 complex respiratory unit,Iron,Direct Table S8 iron-biomarker intersection,K00410; K00411; K00412; K00413,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,VI.P2.R,1 block missing,1 block missing,#1565C0,P001,18,20,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00155,"Cytochrome c oxidase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K02274; K02275; K02276; K02277,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,AM.P1.D,Complete,Complete,#2E7D32,P001,19,1,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00155,"Cytochrome c oxidase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K02274; K02275; K02276; K02277,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,AM.P1.R,Complete,Complete,#2E7D32,P001,19,2,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00155,"Cytochrome c oxidase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K02274; K02275; K02276; K02277,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,AM.P2.D,1 block missing,1 block missing,#1565C0,P001,19,3,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00155,"Cytochrome c oxidase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K02274; K02275; K02276; K02277,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,AM.P2.R,Complete,Complete,#2E7D32,P001,19,4,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00155,"Cytochrome c oxidase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K02274; K02275; K02276; K02277,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TIA.P1.D,Complete,Complete,#2E7D32,P001,19,5,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00155,"Cytochrome c oxidase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K02274; K02275; K02276; K02277,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TIA.P1.R,Complete,Complete,#2E7D32,P001,19,6,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00155,"Cytochrome c oxidase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K02274; K02275; K02276; K02277,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TIA.P2.D,Complete,Complete,#2E7D32,P001,19,7,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00155,"Cytochrome c oxidase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K02274; K02275; K02276; K02277,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TIA.P2.R,Complete,Complete,#2E7D32,P001,19,8,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00155,"Cytochrome c oxidase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K02274; K02275; K02276; K02277,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P1.D,Complete,Complete,#2E7D32,P001,19,9,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
S38,M00155,"Cytochrome c oxidase, prokaryotes",Iron,Direct Table S8 iron-biomarker intersection,K02274; K02275; K02276; K02277,Contains one or more KO biomarkers analysed in Supplementary Table 8 and belongs to a requested biogeochemical theme.,TI.P1.R,Complete,Complete,#2E7D32,P001,19,10,KEMET_lagoon_all_metagenomes_module_completeness_STATUS_3state.csv,scripts/generate_s38_s41_module_figures.py,Thematic catalogue then at least one Complete; display every original state in retained rows.
